Incident ID,Month,Year,State,FIPS,City Or County,Address,Business/Location Name,Victims Killed,Victims Injured,Suspects Killed,Suspects Injured,Suspects Arrested
2561676,March,2023,Virginia,51,Manassas,8820 Rixlew Ln,Unity Reed High School,0,0,0,0,"1"
2564249,March,2023,North Carolina,37,Concord,505 State Hwy 49 S,Central Cabarrus High School,0,0,0,0,"0"
2561477,March,2023,Texas,48,Lumberton,N/A,N/A,0,0,0,0,"0"
2562192,March,2023,South Carolina,45,Lexington,205 Wise Ferry Rd,Lake Murray Elementary School,0,0,0,0,"0"
2563207,March,2023,Florida,12,Tallahassee,3838 Trojan Trail,Lincoln High School,0,0,0,0,"1"
2563964,March,2023,North Carolina,37,Orrum,1684 S Creek Rd,Orrum Middle School,0,0,0,0,"0"
2561014,March,2023,Texas,48,Spring,4800 Riley Fuzzel Rd,Grand Oaks High School,0,0,0,0,"1"
2559834,March,2023,North Carolina,37,Winston Salem (Winston-salem),2100 Silas Creek Pkwy,Forsyth Tech,0,0,0,1,"0"
2561378,March,2023,Florida,12,Tallahassee,2649 US-90,Madison County High School,0,0,0,0,"1"
2563308,March,2023,Georgia,13,Augusta (Martinez),115 Davis Rd,Georgia Military College,0,0,0,0,"0"
2562147,March,2023,Florida,12,Daytona Beach,1031 Mason Ave,Richard Milburn Academy,0,0,0,0,"1"
2559786,March,2023,Indiana,18,Hammond,N/A,N/A,0,0,0,0,"0"
2561159,March,2023,Arizona,04,Tucson,12000 W Emigh Rd,Marana High School,0,0,0,0,"1"
2561118,March,2023,Louisiana,22,Shreveport,9000 Walker Rd,Southwood High School,0,0,0,0,"1"
2559740,March,2023,Arkansas,05,Dardanelle,2306 Old Hwy 7 S,Dardanelle High School,0,0,0,0,"1"
2558951,March,2023,Virginia,51,Virginia Beach,4960 Haygood Rd,Bayside High School,0,0,0,0,"1"
2558974,March,2023,Virginia,51,Pilgrims Knob,14555 Desmond River Rd,Twin Valley High School,0,0,0,0,"1"
2561498,March,2023,Florida,12,Orange Park,4035 Plantation Oaks Blvd,Oakleaf High School,0,0,0,0,"2"
2559854,March,2023,Georgia,13,Douglasville,Ferncrest Pl,N/A,0,0,1,0,"0"
2558926,March,2023,South Carolina,45,Winnsboro,255 Kelly Miller Rd,Kelly Miller Elementary School,0,0,0,0,"0"
2561355,March,2023,Oklahoma,40,Tulsa,2010 E 48th St N,Monroe Demonstration Academy,0,0,0,0,"1"
2559405,March,2023,Ohio,39,Toledo,2200 Arlington Ave,Bowsher High School,0,0,0,0,"1"
2557546,March,2023,Louisiana,22,Lafayette,315 Rue du Belier,Acadiana High School,0,0,0,0,"0"
2561468,March,2023,Maryland,24,Baltimore,2201 Presstman St,Carver Vocational School,0,0,0,0,"1"
2558461,March,2023,Georgia,13,Harlem,360 W Trippe St,North Harlem Elementary School,0,0,0,0,"1"
2558432,March,2023,Florida,12,Haines City,2800 Hornet Dr,Haines City Senior High School,0,0,0,0,"1"
2558202,March,2023,Oklahoma,40,Tulsa,2900 1/2 S 65th W Ave,Berryhill Public Schools,0,0,0,0,"1"
2558163,March,2023,Texas,48,Fort Worth,3136 Bigham Blvd,William Monning Middle School,0,0,0,0,"1"
2557697,March,2023,Texas,48,San Antonio,2400 Cottonwood Way,William J Brennan High School,0,0,0,0,"1"
2555459,March,2023,Tennessee,47,Nashville,33 Burton Hills Blvd,The Covenant Presbyterian School,6,0,1,0,"0"
2556517,March,2023,South Carolina,45,Lake View,401 E Third Ave,Lake View High School,0,0,0,0,"1"
2555875,March,2023,Tennessee,47,Dyersburg,125 US-51 BYP,Dyersburg High School,0,0,0,0,"1"
2558229,March,2023,Alabama,01,Mobile,3900 Pleasant Valley Rd,Davidson High School,0,0,0,0,"1"
2560505,March,2023,Texas,48,San Antonio,1002 Edwards,Luther Burbank High School,0,0,0,0,"1"
2563950,March,2023,North Carolina,37,Greensboro,1601 E Market St,North Carolina Agricultural and Technical State University,0,0,0,0,"1"
2607030,March,2023,Illinois,17,Chicago,3535 E 114th St,George Washington High School,0,0,0,0,"1"
2556529,March,2023,South Carolina,45,Orangeburg,300 College Ave,South Carolina State University - Hugine Suites,0,0,0,0,"0"
2558154,March,2023,Tennessee,47,Knoxville,1615 Laurel Ave,"University of Tennessee, Laurel Hall",0,0,0,0,"1"
2556007,March,2023,California,06,Santa Paula,404 N 6th St,Santa Paula High School,0,0,0,0,"1"
2554279,March,2023,North Carolina,37,Willow Spring,835 Dixon Rd,Dixon Road Elementary School,0,0,0,0,"1"
2553432,March,2023,West Virginia,54,Welch,950 Mount View High School Rd,Mount View High School,0,0,0,0,"2"
2555815,March,2023,Indiana,18,Middlebury,56691 Northridge Dr,Northridge Middle School,1,0,0,0,"0"
2553233,March,2023,Illinois,17,South Holland,16800 Greenwood Ave,Greenwood Elementary School,0,0,0,0,"0"
2553705,March,2023,Texas,48,San Antonio,3823 Fortuna,Roosevelt Elementary,0,0,0,0,"1"
2553744,March,2023,Minnesota,27,Minneapolis,700 22nd Ave NE,Thomas Edison High School,0,0,0,0,"0"
2553005,March,2023,Texas,48,San Antonio,8610 Ranch View,Nathan Kallison Elementary,0,0,0,0,"1"
2552952,March,2023,Tennessee,47,Chattanooga,1300 Shallowford Rd,Dalewood Middle School,0,0,0,0,"1"
2552853,March,2023,North Carolina,37,Mebane,4040 Mebane Rogers Rd,Eastern Alamance High School,0,0,0,0,"1"
2553387,March,2023,North Carolina,37,Charlotte,9303 Martin Village Rd,UNC Charlotte - Lot 5,0,0,0,0,"1"
2553956,March,2023,Florida,12,Sanford,2701 Ridgewood Ave,Seminole High School,0,0,0,0,"1"
2556336,March,2023,New Jersey,34,Rockaway,50 Knoll Dr,Morris Knolls High School,0,0,0,0,"2"
2552884,March,2023,North Carolina,37,Clayton,490 Guy Rd,Clayton Middle School,0,0,0,0,"1"
2551754,March,2023,Colorado,08,Denver,1600 City Park Esplanade,Denver East High School,0,2,1,0,"0"
2552490,March,2023,Alabama,01,Anniston,1301 Woodstock Ave,Anniston High School,0,1,0,0,"0"
2558151,March,2023,Alaska,02,Bethel,1 Ron Edwards Memorial Dr,Bethel Regional High School,0,0,0,0,"1"
2551467,March,2023,Maryland,24,Baltimore,1500 Harlem Ave,Bluford Drew Jemison STEM Academy,0,0,0,0,"2"
2551377,March,2023,Kentucky,21,Louisville,7601 St Andrews Church Rd,Doss High School,0,0,0,0,"1"
2552168,March,2023,California,06,Palm Desert,43500 Monterey Ave,College of the Desert,0,0,0,0,"1"
2552017,March,2023,Pennsylvania,42,Lancaster,2000 Wabank Rd,Elizabeth R. Martin Elementary School,0,0,0,0,"1"
2558630,March,2023,North Dakota,38,Bismarck,1000 E Century Ave,Bismarck Century High School,0,0,0,0,"1"
2552454,March,2023,Texas,48,Huffman,24403 E Lake Houston Pkwy,Huffman Elementary School,0,0,0,0,"1"
2551555,March,2023,Texas,48,Dallas,4001 Walnut Hill Ln,Thomas Jefferson High School,0,1,0,0,"1"
2549957,March,2023,Texas,48,Arlington,1400 W Lamar Blvd,Lamar High School,1,0,0,0,"1"
2551197,March,2023,Virginia,51,Virginia Beach,5100 Cleveland St,Renaissance Academy,0,0,0,0,"1"
2550366,March,2023,Georgia,13,Bogart,1081 Rocky Branch Rd,North Oconee High School,0,0,0,0,"0"
2550103,March,2023,Florida,12,Davenport,4525 County Rd 547,Davenport High School,0,0,0,0,"0"
2558941,March,2023,South Carolina,45,Conway,100 Chanticleer Dr E,Coastal Carolina University,0,0,0,0,"1"
2549161,March,2023,Pennsylvania,42,Philadelphia,1801 N Broad St,Temple University,0,0,0,0,"0"
2548326,March,2023,Minnesota,27,Duluth,3301 Technology Dr,Edison North Star Academy,0,0,0,0,"0"
2548445,March,2023,Ohio,39,New Concord,260 Stadium Dr,Muskingum University Mose Morehead Field,0,1,0,0,"1"
2548198,March,2023,Maryland,24,Towson,404 Emerson Dr,Towson University - Millennium Hall,0,0,0,0,"0"
2550299,March,2023,Michigan,26,Pinckney,2150 M-36,Navigator Upper Elementary School,0,0,0,0,"0"
2547499,March,2023,California,06,Woodland,21 N West St,Woodland High School,0,0,0,0,"1"
2548310,March,2023,Wisconsin,55,Milwaukee,2311 E Hartford Ave,UWM Golda Meir Library,0,0,0,0,"1"
2548200,March,2023,Florida,12,Miami,1100 NW 71st St,Miami Northwestern Senior High School,0,0,0,0,"1"
2547939,March,2023,Florida,12,Palm Beach Gardens,4245 Holly Dr,Palm Beach Gardens High School,0,0,0,0,"1"
2547884,March,2023,North Carolina,37,Monroe,1 High School Dr,Monroe High School,0,0,0,0,"1"
2549312,March,2023,Alabama,01,Piedmont,750 Tom Bible Memorial Hwy,Piedmont High School,0,0,0,0,"1"
2546792,March,2023,Virginia,51,Amherst,139 Lancer Ln,Amherst County High School,0,0,0,0,"1"
2546688,March,2023,Georgia,13,Evans,550 Blue Ridge Dr,Blue Ridge Elementary School,0,0,0,0,"0"
2546633,March,2023,Delaware,10,Georgetown,26026 Patriots Way,Sussex Central High School,0,0,0,0,"1"
2547033,March,2023,California,06,San Francisco,241 Oneida Ave,Denman Middle School,0,0,0,0,"0"
2547057,March,2023,Alabama,01,Springville,237 Wilson St,Springville Elementary School,0,0,0,0,"0"
2546083,March,2023,Michigan,26,Holt,5885 Holt Rd,Holt High School,0,0,0,0,"1"
2546168,March,2023,Virginia,51,Norfolk,7101 Granby St,Granby High School,0,0,0,0,"1"
2545930,March,2023,North Carolina,37,Kernersville,110 Brown Rd,Kernersville Middle School,0,0,0,0,"0"
2547097,March,2023,Louisiana,22,New Orleans,Bundy Rd and Dwyer Rd,N/A,0,0,0,0,"2"
2545332,March,2023,Virginia,51,Richmond,3400 Hopkins Rd,Boushall Middle School,0,0,0,0,"1"
2566202,March,2023,Massachusetts,25,Southbridge,132 Torry Rd,Southbridge High School,0,0,0,0,"2"
2543996,March,2023,Maine,23,Waterville,Pond Rd,Alfond Senior Apartments,0,0,0,0,"1"
2543339,March,2023,Florida,12,Vero Beach,1707 16th St,Vero Beach High School,0,0,0,0,"1"
2543325,March,2023,Maine,23,Monroe,36 W Main St,Monroe Elementary School,0,0,0,0,"1"
2542908,March,2023,New Mexico,35,Albuquerque,2300 Arenal Rd SW,Rio Grande High School,0,0,0,0,"0"
2546566,March,2023,Wisconsin,55,Milwaukee,5075 N Sherman Blvd,Barack Obama School of Career and Tech Ed,0,0,0,0,"1"
2542935,March,2023,Nevada,32,Las Vegas,6500 E Sahara Ave,Las Vegas High School,0,0,0,0,"1"
2542901,March,2023,Alabama,01,Athens,15641 E Limestone Rd,East Limestone High School,0,0,0,0,"1"
2543468,March,2023,Texas,48,Texarkana,2100 College Dr,Texas Middle School,0,0,0,0,"0"
2542906,March,2023,New Mexico,35,Los Lunas,1776 Emilio Lopez Rd,Los Lunas High School,0,0,0,0,"1"
2968986,March,2023,Pennsylvania,42,Royersford,350 S Lewis Rd,Spring-Ford Area High School,0,0,0,0,"2"
2542547,March,2023,Arizona,04,Chandler,3180 S Gilbert Rd,Legacy Traditional School,0,0,0,0,"0"
2542545,March,2023,Georgia,13,Fairburn,7155 Hall Rd,Renaissance Middle School,0,0,0,0,"0"
2541499,March,2023,Illinois,17,Rockford,5110 Auburn St,Auburn High School,0,0,0,0,"1"
2542864,March,2023,Maryland,24,Glen Burnie,N/A,N/A,0,0,0,0,"1"
2542086,March,2023,Indiana,18,Indianapolis,4900 Julian Ave,Old TC Howe High School,1,0,0,0,"0"
2542499,March,2023,Indiana,18,Indianapolis (Lawrence),8502 E 82nd St,Mary Castle Elementary School,0,0,0,0,"0"
2541677,March,2023,Alabama,01,Rogersville,201 Cedar St,Lauderdale County High School,0,0,0,0,"0"
2546317,March,2023,Michigan,26,Saginaw,3675 Southfield Dr,Atkins Middle School,0,0,0,0,"1"
2540364,March,2023,Virginia,51,Alexandria,3801 W Braddock Rd,Alexandria City High School,0,0,0,0,"1"
2540982,March,2023,Iowa,19,Shenandoah,601 Dr Creighton Cir,Shenandoah Elementary School,0,0,0,0,"1"
2543457,March,2023,Illinois,17,Elmwood Park,8201 W Fullerton Ave,Elmwood Park High School,0,0,0,0,"1"
2540056,March,2023,Michigan,26,Roseville,16250 Martin Rd,Roseville Middle School,0,1,0,0,"1"
2540730,March,2023,Minnesota,27,Minneapolis (Coon Rapids),11600 Raven St NW,Coon Rapids Middle School,0,0,0,0,"1"
2938662,March,2023,Maryland,24,Baltimore,5915 Glennor Rd,Leith Walk Elementary/Middle School,0,0,0,0,"1"
2540590,March,2023,Ohio,39,Columbus,284 N 22nd St,Champion Middle School,0,0,0,0,"1"
2540549,March,2023,Kentucky,21,Owensboro,1300 Booth Ave,Owensboro Middle School,0,0,0,0,"1"
2541039,March,2023,Georgia,13,Atlanta,688 Beckwith St SW,Clark Atlanta University,0,0,0,0,"0"
2538466,March,2023,Ohio,39,Cleveland,15210 St Clair Ave,Collinwood High School,0,0,0,0,"1"
2538905,March,2023,Oklahoma,40,Oklahoma City,715 N Walker Ave,Emerson North Alternative High School,0,0,0,0,"1"
2538842,March,2023,Florida,12,Clearwater,3000 FL-580,Countryside High School,0,0,0,0,"1"
2538840,March,2023,Florida,12,Saint Petersburg,850 34th St S,Gibbs High School,0,0,0,0,"1"
2538091,March,2023,South Carolina,45,Orangeburg,300 College Ave,Hugine Suites,0,1,0,0,"0"
2538699,March,2023,Arizona,04,Phoenix,3625 W Cactus Rd,Moon Valley High School,0,0,0,0,"1"
2539158,March,2023,California,06,Azusa,240 N Cerritos Ave,Azusa High School,0,0,0,0,"2"
2542912,March,2023,New Mexico,35,Los Lunas,1776 Emilio Lopez Rd,Los Lunas High School,0,0,0,0,"0"
2537614,March,2023,Alabama,01,Bay Minette,1 Tiger Dr,Baldwin County High School,0,0,0,0,"1"
2537466,March,2023,North Carolina,37,Kill Devil Hills,100 Veterans Dr,First Flight High School,0,0,0,0,"1"
2537460,March,2023,Mississippi,28,Kiln,7084 Stennis Airport Rd,Hancock High School,0,0,0,0,"1"
2539312,March,2023,South Carolina,45,North Charleston,2670 Bonds Ave,Daniel Jenkins Academy,0,0,0,0,"1"
2537311,March,2023,Georgia,13,Lagrange,1920 Hamilton Rd,Troup County High School,0,0,0,0,"1"
2536807,March,2023,Arkansas,05,Jonesboro,4208 Chieftan Ln,Nettleton Junior High,0,0,0,0,"1"
2537436,March,2023,Indiana,18,Terre Haute,310 S 18th St,Davis Park Elementary,0,0,0,0,"2"
2537458,March,2023,Oregon,41,Salem,1910 Church St SE,South Salem High School,0,0,0,0,"1"
2537394,March,2023,Georgia,13,Warner Robins,401 S Davis Dr,Warner Robins High School,0,0,0,0,"0"
2537958,March,2023,California,06,Santa Rosa,6975 Montecito Blvd,Maria Carrillo High School,0,0,0,0,"1"
2536964,March,2023,Tennessee,47,Cedar Hill,7025 US-41,Jo Byrns High School,0,0,0,0,"0"
2535934,February,2023,Ohio,39,Rocky River,3850 Linden Rd,Lutheran High School West,0,0,0,0,"0"
2538355,February,2023,Kentucky,21,Radcliff,100 Trojan Way,North Middle School,0,0,0,0,"1"
2535790,February,2023,Florida,12,Tallahassee,550 E Tennessee St,Leon High School,0,0,0,0,"1"
2537463,February,2023,North Carolina,37,Greensboro,1200 Lincoln St,James B. Dudley High School,0,0,0,0,"0"
2536386,February,2023,Texas,48,Pearland,2201 N Galveston Ave,Leon Sablatura Middle School,0,0,0,0,"1"
2557186,February,2023,Colorado,08,Denver,3955 Steele St,Bruce Randolph School,0,0,0,0,"1"
2536296,February,2023,Georgia,13,Ringgold,340 Evitt Ln,Ringgold Primary School,0,0,0,0,"1"
2536087,February,2023,New York,36,Rochester (Brighton),1000 E Henrietta Rd,Monroe Community College,0,0,0,0,"1"
2540360,February,2023,North Carolina,37,Lillington,900 S 11th St,STAR Academy of Lillington,0,0,0,0,"1"
2536221,February,2023,Utah,49,Cedar City,166 W 1925 N,Canyon View High School,0,0,0,0,"1"
2535740,February,2023,Florida,12,Hollywood,6501 Hollywood Blvd,McArthur High School,0,0,0,0,"1"
2535733,February,2023,Florida,12,Jacksonville,10600 Hornets Nest Rd,Mandarin Oaks Elementary School,0,0,0,0,"0"
2534845,February,2023,Nevada,32,Fernley,1100 Jasmine Ln,Silverland Middle School,0,0,0,0,"1"
2536597,February,2023,Alabama,01,Monroeville,297 S Mt Pleasant Ave,Monroeville Elementary School,0,0,0,0,"0"
2538050,February,2023,Mississippi,28,Heidelberg,4035 Co Rd 8,New William J. Berry Elementary School,0,0,0,0,"0"
2533264,February,2023,Nebraska,31,Lincoln,1930 S 20th St,Prescott Elementary School,0,0,0,0,"1"
2533130,February,2023,Colorado,08,Colorado Springs,7005 N Carefree Cir,Sand Creek High School,0,0,0,0,"1"
2533040,February,2023,Texas,48,Nederland,2101 N 18th St,Nederland High School,0,0,0,0,"1"
2532996,February,2023,Florida,12,Daytona Beach,580 McLeod Ave,Bethune-Cookman Univ - Moorehead Dorm,0,0,0,0,"1"
2532968,February,2023,Georgia,13,Grovetown,2010 Warrior Way,Grovetown High School,0,0,0,0,"1"
2534185,February,2023,California,06,Watsonville,500 Harkins Slough Rd,Pajaro Valley High School,0,0,0,0,"1"
2533257,February,2023,North Carolina,37,Durham,6806 Garrett Rd,Jordan High School,0,0,0,0,"1"
2533150,February,2023,Florida,12,Greenacres,4701 10th Ave N,John I. Leonard High School,0,0,0,0,"1"
2533085,February,2023,South Carolina,45,Blythewood,180 S-40-1694,Westwood High School,0,0,0,0,"1"
2533072,February,2023,North Carolina,37,Raleigh,2201 Spring Forest Rd,Millbrook Magnet High School,0,0,0,0,"1"
2532760,February,2023,Nevada,32,Las Vegas,4250 E Karen Ave,Jerome Mack Middle School,0,0,0,0,"1"
2532198,February,2023,Maryland,24,Lanham,9880 Good Luck Rd,DuVal High School,0,0,0,0,"0"
2533361,February,2023,Ohio,39,Columbus,3223 Allegheny Ave,Africentric Early College K-12,0,0,0,0,"1"
2533356,February,2023,Ohio,39,Reynoldsburg,6699 E Livingston Ave,Reynoldsburg High School,0,0,0,0,"1"
2531624,February,2023,Virginia,51,Glen Allen,2204 Mountain Road,Academy at Virginia Randolph,0,0,0,0,"1"
2531636,February,2023,Virginia,51,Newport News,13450 Woodside Ln,Woodside High School,0,0,0,0,"1"
2532021,February,2023,Ohio,39,Reynoldsburg,6699 E Livingston Ave,Reynoldsburg High School,0,0,0,0,"1"
2533216,February,2023,Florida,12,Belle Glade,1100 SW Ave G,Glade View Elementary,0,0,0,0,"1"
2531012,February,2023,Nevada,32,Las Vegas,9501 Echelon Point Dr,Edmundo Escobedo Sr Middle School,0,0,0,0,"1"
2531008,February,2023,Nevada,32,North Las Vegas,5302 N Goldfield St,Mojave High School,0,0,0,0,"1"
2530996,February,2023,Nevada,32,Las Vegas,1139 N Linn Ln,Eldorado High School,0,0,0,0,"2"
2531435,February,2023,Ohio,39,Columbus,840 W State St,Central High School,0,0,0,0,"1"
2532037,February,2023,Pennsylvania,42,Coal Township,2000 W State St,Shamokin Area Middle/High School,0,0,0,0,"0"
2531943,February,2023,Kentucky,21,Stearns,120 Raider Way Rd,McCreary County Board of Education,0,0,0,0,"1"
2530457,February,2023,North Carolina,37,Elkin,334 Elk Spur St,Elkin High School,0,0,0,0,"0"
2530243,February,2023,Texas,48,Midland,Wadley Ave and Godfrey St,Legacy Freshman High Schoolbus,0,0,0,0,"1"
2528420,February,2023,Texas,48,Abilene,2800 N 6th St,Abilene High School,0,0,0,0,"1"
2527875,February,2023,Texas,48,Arlington,818 W Park Row Dr,Arlington High School,0,0,0,0,"2"
2527806,February,2023,Missouri,29,Saint Louis,13201 Clayton Rd,Principia Lower School,0,0,0,0,"0"
2528381,February,2023,Georgia,13,Macon,6250 Skipper Rd,Rutland High School,0,0,0,0,"0"
2529696,February,2023,Nevada,32,Las Vegas,333 S Pavilion Center Dr,Palo Verde High School,0,0,0,0,"1"
2527524,February,2023,Indiana,18,Fort Wayne,475 E State Blvd,North Side High School,0,0,0,0,"0"
2527792,February,2023,Virginia,51,Max Meadows,1 Pioneer Trail,Fort Chiswell High School,0,0,0,0,"1"
2527592,February,2023,North Carolina,37,Erwin,405 Denim Dr,Erwin Elementary School,0,0,0,0,"0"
2527121,February,2023,Virginia,51,Norfolk,7901 Nancy Dr,Little Creek Elementary School,0,0,0,0,"0"
2529867,February,2023,Texas,48,Benavides,1025 Eagle Dr,Benavides High School,0,0,0,0,"1"
2527944,February,2023,Alabama,01,Wetumpka,184 Rodney Ln,Redland Middle School,0,0,0,0,"1"
2528026,February,2023,Ohio,39,Columbus,417 S Weyant Ave,Eastmoor Academy,0,0,0,0,"0"
2528617,February,2023,North Carolina,37,Fayetteville,2517 Ramsey St,Luther Nick Jeralds Middle School,0,0,0,0,"1"
2526954,February,2023,Colorado,08,Denver,1600 City Park Esplanade,Denver East High School,0,0,0,0,"1"
2528206,February,2023,Ohio,39,Cleveland,15210 St Clair Ave,Collinwood High School,0,0,0,0,"0"
2526048,February,2023,Maryland,24,Fort George G Meade (Fort Meade),1100 Clark Rd,Meade High School,0,0,0,0,"1"
2527475,February,2023,Texas,48,Houston,12525 Ella Blvd,Davis High School,0,0,0,0,"0"
2526799,February,2023,North Carolina,37,Clayton,1892 Polenta Rd,Cleveland High School,0,0,0,0,"1"
2526755,February,2023,Alabama,01,Decatur,1625 Danville Rd SW,Austin Junior High School,0,0,0,0,"0"
2526751,February,2023,Alabama,01,Beauregard,N/A,Beauregard school,0,0,0,0,"0"
2526733,February,2023,Mississippi,28,Clinton,401 Arrow Dr,Clinton High School,0,0,0,0,"0"
2526690,February,2023,Virginia,51,Gloucester,6680 Short Ln,Gloucester High School,0,0,0,0,"1"
2580632,February,2023,Michigan,26,Grand Rapids (Walker),4463 Leonard St NW,W Michigan Academy of Environmental Science,0,0,0,0,"2"
2525801,February,2023,Utah,49,Salt Lake City (Murray),5440 State St,Murray High School,0,0,0,0,"3"
2525617,February,2023,North Carolina,37,Rocky Mount,720 N Fairview Rd,Fairview Elementary,0,0,0,0,"0"
2525527,February,2023,Texas,48,San Antonio,1400 Jackson Keller Rd,Legacy of Educational Excellence High School,0,0,0,0,"1"
2525382,February,2023,Pennsylvania,42,Pittsburgh,1101 N Murtland St,Westinghouse Academy,0,4,0,0,"2"
2526099,February,2023,Florida,12,Fort Myers,14020 Plantation Rd,South Fort Myers High School,0,0,0,0,"1"
2526066,February,2023,Georgia,13,Decatur,2215 Miller Rd,Miller Grove Middle School,0,0,0,0,"1"
2528189,February,2023,Indiana,18,Fort Wayne,3601 Calhoun St,South Side High School,0,0,0,0,"1"
2526660,February,2023,South Carolina,45,Conway,6555 Hwy 134,Pee Dee Elementary,0,0,0,0,"0"
2525632,February,2023,North Carolina,37,Wendell,3409 NC-97,Wendell Middle School,0,0,0,0,"0"
2527114,February,2023,North Carolina,37,Raleigh,5307 Six Forks Rd,Green Elementary School,0,0,0,0,"1"
2532391,February,2023,Georgia,13,Athens,350 S Milledge Ave,Clarke Central High School,0,0,0,0,"1"
2760283,February,2023,Louisiana,22,Thibodaux,102 Ellendale Dr,Nicholls State University / Vernon F. Galliano Dining Hall,0,0,0,0,"1"
2525430,February,2023,Oklahoma,40,Lawton,5611 NW Allan-A-Dale Ln,Hugh Bish Elementary,0,0,0,0,"0"
2525173,February,2023,Colorado,08,Golden,19th St and Elm St,Colorado School of Mines,0,0,0,0,"1"
2525134,February,2023,Florida,12,Pensacola,820 Massachusetts Ave,Montclair Elementary School,0,0,0,0,"0"
2525037,February,2023,New York,36,New York (Manhattan),16 Clarkson St,High School M560,0,0,0,0,"0"
2524577,February,2023,Michigan,26,East Lansing,509 E Circle Dr,Michigan State University/Berkey Hall,3,5,1,0,"0"
2524581,February,2023,New York,36,Rochester,164 Alexander St,James Monroe High School,0,0,0,0,"1"
2524633,February,2023,Texas,48,Dalhart,2100 Spirit Trl,Dalhart High School,1,0,0,0,"0"
2523958,February,2023,North Carolina,37,Salisbury,211 N Park Dr,Catawba College - Woodson Hall,0,0,0,0,"0"
2523405,February,2023,Ohio,39,Cincinnati,200 Viking Wy,Princeton Community Middle School,0,0,0,0,"1"
2522622,February,2023,Tennessee,47,La Vergne,382 Stones River Rd,La Vergne Middle School,0,0,0,0,"1"
2524381,February,2023,Georgia,13,Columbus,2901 College Dr,Hardaway High School,0,0,0,0,"1"
2523161,February,2023,Indiana,18,Columbia City,1600 IN-9,Columbia City High School,0,0,0,0,"0"
2523619,February,2023,North Carolina,37,Franklin,100 Panther Dr,Franklin High School,0,0,0,0,"0"
2523058,February,2023,California,06,San Diego,5353 Airway Rd,San Ysidro High School,0,0,0,0,"1"
2522141,February,2023,Arkansas,05,Fort Smith,2201 N 50th St,Kimmons Middle School,0,0,0,0,"0"
2521973,February,2023,Alabama,01,Prattville,1315 Upper Kingston Rd,Prattville High School,0,0,0,0,"1"
2526042,February,2023,Pennsylvania,42,Norristown,1 E Oak St,Joseph K. Gotwals Elementary School,0,0,0,0,"0"
2520705,February,2023,Maryland,24,Lanham,9880 Good Luck Rd,DuVal High School,0,0,0,0,"1"
2520916,February,2023,Texas,48,Rio Grande City,5726 Farm to Market Rd 755,Rio Grande City High School,0,0,0,0,"2"
2538306,February,2023,Minnesota,27,Minneapolis,1500 James Ave N,North Community High School,0,0,0,0,"1"
2521277,February,2023,Alabama,01,Brookwood,12250 George Richmond Pkwy,Brookwood High School,0,0,0,0,"0"
2520180,February,2023,Virginia,51,Chesterfield,10301 Courthouse Rd,Lloyd C. Bird High School,0,0,0,0,"1"
2520243,February,2023,North Carolina,37,Saint Pauls,648 N Old Stage Rd,St. Pauls High School,0,0,0,0,"0"
2520906,February,2023,Texas,48,Lubbock,16310 TX-493 Loop,Lubbock-Cooper Middle School,0,0,0,0,"0"
2520084,February,2023,Colorado,08,Colorado Springs,2250 Jet Wing Dr,Sierra High School,0,0,0,0,"1"
2520468,February,2023,Wisconsin,55,Neenah,1275 Tullar Rd,Neenah High School,0,0,0,0,"1"
2520710,February,2023,Wisconsin,55,Green Bay,3366 Schaefer Ct,James A. Temp Hall,0,0,0,0,"1"
2519678,February,2023,Kentucky,21,Hopkinsville,430 Koffman Dr,Hopkinsville High School,0,0,0,0,"1"
2519656,February,2023,Kentucky,21,Louisville,6000 Brownsboro Rd,Ballard High School,0,0,0,0,"1"
2522795,February,2023,Florida,12,Tallahassee,3415 Zillah St,Fairview Middle School,0,0,0,0,"1"
2519482,February,2023,Arkansas,05,Fort Smith,622 N 7th St,Future School of Fort Smith,0,0,0,0,"1"
2520310,February,2023,Arkansas,05,Trumann,1620 W Main St,Trumann High School,0,0,0,0,"1"
2519709,February,2023,Illinois,17,Evanston,1400 Oakton St,Chute Middle School,0,0,0,0,"1"
2519398,February,2023,Alabama,01,Birmingham,4915 Ave Q,Central Park Elementary School,0,0,0,0,"0"
2519802,February,2023,Delaware,10,Middletown,1080 Bunker Hill Rd,Appoquinimink High School,0,0,0,0,"1"
2519199,February,2023,Florida,12,Palm Beach Gardens,4245 Holly Dr,Palm Beach Gardens Community High School,0,0,0,0,"1"
2519443,February,2023,Wisconsin,55,Oshkosh,915 Hazel St,Webster Stanley Middle School,0,0,0,0,"0"
2517220,February,2023,Maryland,24,Baltimore,3500 Hillen Rd,Mergenthaler High School,0,0,0,0,"1"
2521183,February,2023,California,06,Paso Robles,801 Niblick Rd,Paso Robles High School,0,0,0,0,"1"
2517392,February,2023,Tennessee,47,Lebanon,1213 Leeville Pike,Winfree Bryant Middle School,0,0,0,0,"1"
2517339,February,2023,Michigan,26,Detroit,3200 E Lafayette St,Martin Luther King Jr. Senior High School,0,0,0,0,"0"
2517280,February,2023,Kentucky,21,Lexington,1600 Man O War Blvd,Paul Laurence Dunbar High School,0,0,0,0,"1"
2517211,February,2023,Florida,12,Apopka,2501 Hiawassee Rd,Wekiva High School,0,0,0,0,"1"
